Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),2/125,0.0390617280151273,0.0828071261234032,0,0,6.716463414634147,21.77888563484535,NCF1;SOD2,2
GO_Biological_Process_2021,epiboly involved in wound healing (GO:0090505),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,LCP1,2
GO_Biological_Process_2021,positive regulation of alpha-beta T cell proliferation (GO:0046641),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,HLA-E,2
GO_Biological_Process_2021,regulation of ATP biosynthetic process (GO:2001169),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,TMSB4X,2
GO_Biological_Process_2021,negative regulation of macrophage activation (GO:0043031),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,PTPRC,2
GO_Biological_Process_2021,negative regulation of natural killer cell mediated cytotoxicity (GO:0045953),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,HLA-E,2
GO_Biological_Process_2021,positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,LAPTM5,2
GO_Biological_Process_2021,negative regulation of transcription regulatory region DNA binding (GO:2000678),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,TMSB4X,2
GO_Biological_Process_2021,regulation of interleukin-13 production (GO:0032656),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,HLA-E,2
GO_Biological_Process_2021,dendritic cell chemotaxis (GO:0002407),1/16,0.0392729207344652,0.0828071261234032,0,0,27.12244897959184,87.80133530116419,CXCR4,2
GO_Biological_Process_2021,regulation of stem cell proliferation (GO:0072091),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,PTPRC,2
GO_Biological_Process_2021,regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,GMFG,2
GO_Biological_Process_2021,negative regulation of interleukin-10 production (GO:0032693),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,TYROBP,2
GO_Biological_Process_2021,cellular biogenic amine biosynthetic process (GO:0042401),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,SAT1,2
GO_Biological_Process_2021,ruffle organization (GO:0031529),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,PLEK,2
GO_Biological_Process_2021,positive regulation of positive chemotaxis (GO:0050927),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,CXCL8,2
GO_Biological_Process_2021,stem cell development (GO:0048864),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,PTPRC,2
GO_Biological_Process_2021,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,SOD2,2
GO_Biological_Process_2021,negative regulation of viral entry into host cell (GO:0046597),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,IFITM2,2
GO_Biological_Process_2021,positive regulation of stem cell proliferation (GO:2000648),1/17,0.0416766547912334,0.0853718370224982,0,0,25.426020408163264,80.79916728086499,PTPRC,2
GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),2/130,0.0419323175536405,0.0856515236393964,0,0,6.452473958333333,20.46530163526616,TMSB4X;CXCR4,2
GO_Biological_Process_2021,defense response to virus (GO:0051607),2/133,0.043691853040543,0.0868207174133891,0,0,6.303753180661578,19.73448951174208,PTPRC;IFITM2,2
GO_Biological_Process_2021,regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,CXCL8,2
GO_Biological_Process_2021,negative regulation of fibroblast proliferation (GO:0048147),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,FTH1,2
GO_Biological_Process_2021,release of cytochrome c from mitochondria (GO:0001836),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,SOD2,2
GO_Biological_Process_2021,negative regulation of interleukin-8 production (GO:0032717),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,TMSB4X,2
GO_Biological_Process_2021,positive regulation of glial cell differentiation (GO:0045687),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,CXCR4,2
GO_Biological_Process_2021,response to axon injury (GO:0048678),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,TYROBP,2
GO_Biological_Process_2021,negative regulation of leukocyte cell-cell adhesion (GO:1903038),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,LAPTM5,2
GO_Biological_Process_2021,response to interferon-alpha (GO:0035455),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,IFITM2,2
GO_Biological_Process_2021,positive regulation of myoblast differentiation (GO:0045663),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,BTG1,2
GO_Biological_Process_2021,positive regulation of phosphoprotein phosphatase activity (GO:0032516),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,PTPRC,2
GO_Biological_Process_2021,dendritic cell migration (GO:0036336),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,CXCR4,2
GO_Biological_Process_2021,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),1/18,0.0440744949316926,0.0868207174133891,0,0,23.92917166866747,74.70385911458476,SOD2,2
GO_Biological_Process_2021,regulation of T cell cytokine production (GO:0002724),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,B2M,2
GO_Biological_Process_2021,negative regulation of nervous system development (GO:0051961),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,B2M,2
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,SOD2,2
GO_Biological_Process_2021,positive regulation of neutrophil chemotaxis (GO:0090023),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,CXCL8,2
GO_Biological_Process_2021,negative regulation of T cell receptor signaling pathway (GO:0050860),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,LAPTM5,2
GO_Biological_Process_2021,leukotriene biosynthetic process (GO:0019370),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,ALOX5AP,2
GO_Biological_Process_2021,regulation of lymphocyte proliferation (GO:0050670),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,LST1,2
GO_Biological_Process_2021,regulation of oligodendrocyte differentiation (GO:0048713),1/19,0.0464664552952436,0.0895693870168369,0,0,22.598639455782312,69.35578082800635,CXCR4,2
GO_Biological_Process_2021,positive regulation of response to external stimulus (GO:0032103),2/139,0.0472922793944307,0.0906750636922553,0,0,6.025851581508515,18.3873330672393,S100A9;S100A8,2
GO_Biological_Process_2021,protein dephosphorylation (GO:0006470),2/139,0.0472922793944307,0.0906750636922553,0,0,6.025851581508515,18.3873330672393,PTPRC;DUSP1,2
GO_Biological_Process_2021,positive regulation of alpha-beta T cell activation (GO:0046635),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,HLA-E,2
GO_Biological_Process_2021,protein targeting to lysosome (GO:0006622),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,LAPTM5,2
GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,SLC2A3,2
GO_Biological_Process_2021,positive regulation of epithelial cell differentiation (GO:0030858),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,BTG1,2
GO_Biological_Process_2021,positive regulation of heart contraction (GO:0045823),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,RGS2,2
GO_Biological_Process_2021,positive regulation of natural killer cell mediated cytotoxicity (GO:0045954),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,HLA-E,2
GO_Biological_Process_2021,negative regulation of viral life cycle (GO:1903901),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,IFITM2,2
GO_Biological_Process_2021,modulation by symbiont of entry into host (GO:0052372),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,CXCL8,2
GO_Biological_Process_2021,embryonic digestive tract development (GO:0048566),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,CXCL8,2
GO_Biological_Process_2021,myeloid cell development (GO:0061515),1/20,0.0488525499820277,0.0912337232131895,0,0,21.40816326530612,64.63014669364038,EVI2B,2
GO_Biological_Process_2021,receptor-mediated endocytosis (GO:0006898),2/143,0.0497512691479657,0.0926714054854596,0,0,5.85372340425532,17.565380826397597,CXCL8;FCER1G,2
GO_Biological_Process_2021,positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,PTPRC,2
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,BCL2A1,2
GO_Biological_Process_2021,purinergic nucleotide receptor signaling pathway (GO:0035590),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,TXNIP,2
GO_Biological_Process_2021,calcium-mediated signaling using intracellular calcium source (GO:0035584),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,PTPRC,2
GO_Biological_Process_2021,negative regulation of reproductive process (GO:2000242),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,DUSP1,2
GO_Biological_Process_2021,positive regulation of phosphatase activity (GO:0010922),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,PLEK,2
GO_Biological_Process_2021,positive regulation of T cell cytokine production (GO:0002726),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,B2M,2
GO_Biological_Process_2021,NAD biosynthetic process (GO:0009435),1/21,0.0512327930672156,0.0934933457241827,0,0,20.336734693877556,60.42807445408675,NAMPT,2
GO_Biological_Process_2021,negative regulation of biomineral tissue development (GO:0070168),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,SRGN,2
GO_Biological_Process_2021,positive regulation of granulocyte chemotaxis (GO:0071624),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,CXCL8,2
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,PLEK,2
GO_Biological_Process_2021,positive regulation of neutrophil migration (GO:1902624),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,CXCL8,2
GO_Biological_Process_2021,microglial cell activation (GO:0001774),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,TYROBP,2
GO_Biological_Process_2021,osteoclast differentiation (GO:0030316),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,TYROBP,2
GO_Biological_Process_2021,peptidyl-threonine dephosphorylation (GO:0035970),1/22,0.0536071985992547,0.096118642874973,0,0,19.367346938775512,56.67024999786951,DUSP1,2
GO_Biological_Process_2021,response to cytokine (GO:0034097),2/150,0.0541636617411515,0.0966344238012107,0,0,5.574887387387387,16.25495026487543,IFITM2;CXCR4,2
GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),2/150,0.0541636617411515,0.0966344238012107,0,0,5.574887387387387,16.25495026487543,SRGN;PTPRC,2
GO_Biological_Process_2021,hexose transmembrane transport (GO:0008645),1/23,0.0559757805878795,0.0993424342279921,0,0,18.4860853432282,53.29235549319145,SLC2A3,2
GO_Biological_Process_2021,positive regulation of natural killer cell mediated immunity (GO:0002717),1/23,0.0559757805878795,0.0993424342279921,0,0,18.4860853432282,53.29235549319145,HLA-E,2
GO_Biological_Process_2021,dephosphorylation (GO:0016311),2/153,0.0560960059757507,0.0993424342279921,0,0,5.463300220750551,15.73807793899423,PTPRC;DUSP1,2
GO_Biological_Process_2021,positive regulation of protein kinase activity (GO:0045860),2/154,0.0567455048100272,0.0996328256920526,0,0,5.427083333333333,15.571272642043729,PTPRC;LCP2,2
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),2/155,0.0573976675935087,0.0996328256920526,0,0,5.391339869281046,15.407110195493528,S100A9;S100A8,2
GO_Biological_Process_2021,regulation of cardiac muscle hypertrophy (GO:0010611),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,RGS2,2
GO_Biological_Process_2021,regulation of cell size (GO:0008361),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,PLEK,2
GO_Biological_Process_2021,negative regulation of neuron differentiation (GO:0045665),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,B2M,2
GO_Biological_Process_2021,negative regulation of NIK/NF-kappaB signaling (GO:1901223),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,TMSB4X,2
GO_Biological_Process_2021,regulation of cytokine production involved in immune response (GO:0002718),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,LAPTM5,2
GO_Biological_Process_2021,negative regulation of ossification (GO:0030279),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,SRGN,2
GO_Biological_Process_2021,immune response-activating cell surface receptor signaling pathway (GO:0002429),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,FCER1G,2
GO_Biological_Process_2021,negative regulation of protein tyrosine kinase activity (GO:0061099),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,PTPRC,2
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,TYROBP,2
GO_Biological_Process_2021,positive regulation of p38MAPK cascade (GO:1900745),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,NCF1,2
GO_Biological_Process_2021,leukotriene metabolic process (GO:0006691),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,ALOX5AP,2
GO_Biological_Process_2021,lymphocyte activation involved in immune response (GO:0002285),1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,LCP1,2
GO_Biological_Process_2021,"wound healing, spreading of cells (GO:0044319)",1/24,0.0583385530130099,0.0996328256920526,0,0,17.68145519077196,50.24171555062859,LCP1,2
GO_Biological_Process_2021,negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),1/25,0.0606955298241754,0.1024415162994885,0,0,16.943877551020407,47.47480020477031,LAPTM5,2
GO_Biological_Process_2021,negative regulation of cellular carbohydrate metabolic process (GO:0010677),1/25,0.0606955298241754,0.1024415162994885,0,0,16.943877551020407,47.47480020477031,PLEK,2
GO_Biological_Process_2021,negative regulation of sequestering of calcium ion (GO:0051283),1/25,0.0606955298241754,0.1024415162994885,0,0,16.943877551020407,47.47480020477031,PTPRC,2
GO_Biological_Process_2021,regulation of neutrophil chemotaxis (GO:0090022),1/25,0.0606955298241754,0.1024415162994885,0,0,16.943877551020407,47.47480020477031,CXCL8,2
GO_Biological_Process_2021,negative regulation of actin filament polymerization (GO:0030837),1/25,0.0606955298241754,0.1024415162994885,0,0,16.943877551020407,47.47480020477031,TMSB4X,2
GO_Biological_Process_2021,negative regulation of cell development (GO:0010721),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,B2M,2
GO_Biological_Process_2021,regulation of actin filament bundle assembly (GO:0032231),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,PLEK,2
GO_Biological_Process_2021,glial cell development (GO:0021782),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,S100A9,2
GO_Biological_Process_2021,positive regulation of interleukin-2 production (GO:0032743),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,PTPRC,2
GO_Biological_Process_2021,positive regulation of T cell mediated cytotoxicity (GO:0001916),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,HLA-E,2
GO_Biological_Process_2021,regulation of mitotic metaphase/anaphase transition (GO:0030071),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,DUSP1,2
GO_Biological_Process_2021,regulation of monocyte chemotaxis (GO:0090025),1/26,0.0630467249540435,0.1046895964017489,0,0,16.26530612244898,44.95534064809558,DUSP1,2
GO_Biological_Process_2021,release of sequestered calcium ion into cytosol (GO:0051209),1/27,0.0653921522588676,0.107837058426894,0,0,15.638932496075354,42.652889831563165,PTPRC,2
GO_Biological_Process_2021,regulation of epidermal growth factor-activated receptor activity (GO:0007176),1/27,0.0653921522588676,0.107837058426894,0,0,15.638932496075354,42.652889831563165,NCF1,2
GO_Biological_Process_2021,cellular response to cadmium ion (GO:0071276),1/27,0.0653921522588676,0.107837058426894,0,0,15.638932496075354,42.652889831563165,NCF1,2
GO_Biological_Process_2021,regulation of protein transport (GO:0051223),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,LCP1,2
GO_Biological_Process_2021,regulation of B cell activation (GO:0050864),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,LAPTM5,2
GO_Biological_Process_2021,regulation of calcium-mediated signaling (GO:0050848),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,PLEK,2
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,SOD2,2
GO_Biological_Process_2021,regulation of neuron migration (GO:2001222),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,PHACTR1,2
GO_Biological_Process_2021,protein localization to lysosome (GO:0061462),1/28,0.0677318256109869,0.1101791461861981,0,0,15.058956916099774,40.54171043527237,LAPTM5,2
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),3/381,0.0697677490315496,0.112953543955052,0,0,3.3049645390070923,8.799743799293005,BCL2A1;LAPTM5;EVI2B,2
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),1/29,0.0700657588372089,0.112953543955052,0,0,14.520408163265309,38.5999069065122,G0S2,2
GO_Biological_Process_2021,negative regulation of interferon-gamma production (GO:0032689),1/29,0.0700657588372089,0.112953543955052,0,0,14.520408163265309,38.5999069065122,LAPTM5,2
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),1/29,0.0700657588372089,0.112953543955052,0,0,14.520408163265309,38.5999069065122,NCF1,2
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),4/625,0.0704280188399859,0.1132835470826619,0,0,2.7065742491073306,7.180985632016276,FCER1G;NAMPT;S100A9;S100A8,2
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),3/384,0.0710690821644848,0.1140595314202334,0,0,3.27843859943039,8.668528964802487,TYROBP;CXCL8;LAPTM5,2
GO_Biological_Process_2021,positive regulation of B cell proliferation (GO:0030890),1/30,0.0723939657090184,0.1151576578424429,0,0,14.019000703729768,36.80874147674154,PTPRC,2
GO_Biological_Process_2021,cell projection organization (GO:0030030),1/30,0.0723939657090184,0.1151576578424429,0,0,14.019000703729768,36.80874147674154,PLEK,2
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),1/30,0.0723939657090184,0.1151576578424429,0,0,14.019000703729768,36.80874147674154,TYROBP,2
GO_Biological_Process_2021,regulation of natural killer cell mediated cytotoxicity (GO:0042269),1/30,0.0723939657090184,0.1151576578424429,0,0,14.019000703729768,36.80874147674154,HLA-E,2
GO_Biological_Process_2021,regulation of cellular senescence (GO:2000772),1/31,0.0747164600026276,0.1180684280041522,0,0,13.551020408163266,35.15209038871121,B2M,2
GO_Biological_Process_2021,negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732),1/31,0.0747164600026276,0.1180684280041522,0,0,13.551020408163266,35.15209038871121,PTPRC,2
GO_Biological_Process_2021,positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052),1/31,0.0747164600026276,0.1180684280041522,0,0,13.551020408163266,35.15209038871121,LAPTM5,2
GO_Biological_Process_2021,B cell proliferation (GO:0042100),1/32,0.0770332554327668,0.1204063275133899,0,0,13.113232389730086,33.61600807740255,PTPRC,2
GO_Biological_Process_2021,regulation of cellular biosynthetic process (GO:0031326),1/32,0.0770332554327668,0.1204063275133899,0,0,13.113232389730086,33.61600807740255,CXCL8,2
GO_Biological_Process_2021,positive regulation of immune effector process (GO:0002699),1/32,0.0770332554327668,0.1204063275133899,0,0,13.113232389730086,33.61600807740255,PTPRC,2
GO_Biological_Process_2021,regulation of chemotaxis (GO:0050920),1/32,0.0770332554327668,0.1204063275133899,0,0,13.113232389730086,33.61600807740255,CXCR4,2
GO_Biological_Process_2021,regulation of intracellular protein transport (GO:0033157),1/32,0.0770332554327668,0.1204063275133899,0,0,13.113232389730086,33.61600807740255,LCP1,2
GO_Biological_Process_2021,actin filament bundle assembly (GO:0051017),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,LCP1,2
GO_Biological_Process_2021,actin filament bundle organization (GO:0061572),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,LCP1,2
GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,TMSB4X,2
GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,TYROBP,2
GO_Biological_Process_2021,apoptotic mitochondrial changes (GO:0008637),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,SOD2,2
GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,SOD2,2
GO_Biological_Process_2021,regulation of protein localization to cell surface (GO:2000008),1/33,0.0793443657059371,0.1221597407763785,0,0,12.70280612244898,32.18837516559274,TYROBP,2
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),3/404,0.0800241417045532,0.1229430724050721,0,0,3.1117419217912663,7.858476812794824,NCF1;NAMPT;LCP2,2
GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),1/34,0.0816498044624026,0.1246416335636252,0,0,12.317254174397032,30.85861216573232,NCF1,2
GO_Biological_Process_2021,positive regulation of interleukin-12 production (GO:0032735),1/34,0.0816498044624026,0.1246416335636252,0,0,12.317254174397032,30.85861216573232,LAPTM5,2
GO_Biological_Process_2021,regulation of myoblast differentiation (GO:0045661),1/34,0.0816498044624026,0.1246416335636252,0,0,12.317254174397032,30.85861216573232,BTG1,2
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),3/408,0.0818723547448704,0.12471657428297,0,0,3.0803782505910164,7.708935801164887,TMSB4X;PHACTR1;SOD2,2
GO_Biological_Process_2021,regulation of T cell receptor signaling pathway (GO:0050856),1/35,0.0839495853612937,0.1268062014175845,0,0,11.95438175270108,29.61744503578088,LAPTM5,2
GO_Biological_Process_2021,negative regulation of neurogenesis (GO:0050768),1/35,0.0839495853612937,0.1268062014175845,0,0,11.95438175270108,29.61744503578088,B2M,2
GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),1/35,0.0839495853612937,0.1268062014175845,0,0,11.95438175270108,29.61744503578088,TYROBP,2
GO_Biological_Process_2021,peptidyl-tyrosine dephosphorylation (GO:0035335),1/35,0.0839495853612937,0.1268062014175845,0,0,11.95438175270108,29.61744503578088,DUSP1,2
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),2/194,0.0847375162198589,0.1277280380756364,0,0,4.287760416666667,10.58303673172677,CXCL8;TMSB4X,2
GO_Biological_Process_2021,regulation of cardiac muscle contraction (GO:0055117),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,RGS2,2
GO_Biological_Process_2021,positive regulation of innate immune response (GO:0045089),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,HLA-E,2
GO_Biological_Process_2021,retina homeostasis (GO:0001895),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,B2M,2
GO_Biological_Process_2021,positive regulation of myeloid leukocyte differentiation (GO:0002763),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,EVI2B,2
GO_Biological_Process_2021,transition metal ion transport (GO:0000041),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,FTH1,2
GO_Biological_Process_2021,dendrite morphogenesis (GO:0048813),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,PHACTR1,2
GO_Biological_Process_2021,endoderm formation (GO:0001706),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,DUSP1,2
GO_Biological_Process_2021,platelet aggregation (GO:0070527),1/36,0.0862437219743075,0.1278540950505714,0,0,11.612244897959185,28.456712045041098,PLEK,2
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),1/37,0.0885322278902676,0.1304399013383247,0,0,11.289115646258503,27.36920368672352,SOD2,2
GO_Biological_Process_2021,negative regulation of stress-activated MAPK cascade (GO:0032873),1/37,0.0885322278902676,0.1304399013383247,0,0,11.289115646258503,27.36920368672352,DUSP1,2
GO_Biological_Process_2021,positive regulation of signaling receptor activity (GO:2000273),1/37,0.0885322278902676,0.1304399013383247,0,0,11.289115646258503,27.36920368672352,NCF1,2
GO_Biological_Process_2021,positive regulation of cell development (GO:0010720),1/38,0.0908151166313484,0.1329858836210581,0,0,10.983452840595698,26.34852930034076,TYROBP,2
GO_Biological_Process_2021,lymphocyte proliferation (GO:0046651),1/38,0.0908151166313484,0.1329858836210581,0,0,10.983452840595698,26.34852930034076,PTPRC,2
GO_Biological_Process_2021,connective tissue development (GO:0061448),1/38,0.0908151166313484,0.1329858836210581,0,0,10.983452840595698,26.34852930034076,NAMPT,2
GO_Biological_Process_2021,regulation of angiogenesis (GO:0045765),2/203,0.0915200219539462,0.1337457231400149,0,0,4.093905472636816,9.789336578359592,CXCL8;BTG1,2
GO_Biological_Process_2021,regulation of protein tyrosine kinase activity (GO:0061097),1/39,0.0930924017046572,0.1349464452130011,0,0,10.693877551020408,25.38900533231373,PTPRC,2
